"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"207","Ames, IA","IA","Software Quality Assurance Analysts and Testers",30,22.9,0.724,0.54,85560,7.3,61340,74310,77430,98070,125530
"208","Ames, IA","IA","Data Scientists",50,6.6,1.232,1.64,73790,3.1,59160,60680,62690,79710,99040
"209","Ames, IA","IA","Architecture and Engineering Occupations",1020,3.6,22.945,1.33,76380,1.2,47040,59990,75500,98030,101020
"210","Ames, IA","IA","Architects, Except Landscape and Naval",30,11,0.775,1.09,81980,3.1,47470,61400,77030,98650,124970
"211","Ames, IA","IA","Civil Engineers",260,5.5,5.77,2.67,86300,1.5,60520,61400,97280,99280,110550
"212","Ames, IA","IA","Electrical Engineers",30,21.1,0.726,0.55,80870,13.6,59630,62150,78590,95850,101510
"213","Ames, IA","IA","Industrial Engineers",80,9,1.84,0.88,84960,2,59630,62900,77330,100480,128620
"214","Ames, IA","IA","Mechanical Engineers",130,14.8,2.942,1.49,83460,3.4,58760,63300,79400,100740,126210
"215","Ames, IA","IA","Architectural and Civil Drafters",50,15,1.046,1.46,54120,3.4,35870,46820,59350,60990,74720
"216","Ames, IA","IA","Civil Engineering Technologists and Technicians",120,4,2.776,6.1,63670,1.4,37050,46890,75500,75500,75500
"217","Ames, IA","IA","Operating Engineers and Other Construction Equipment Operators",150,7.9,3.258,1.13,50360,1.5,37600,46470,47220,59380,61240
"218","Anchorage, AK","AK","Computer and Mathematical Occupations",3070,6.4,18.973,0.57,82630,2.9,46850,60820,78520,101060,126600
"219","Anchorage, AK","AK","Computer Network Architects",60,31.8,0.362,0.3,100400,4.2,77690,80690,101510,103580,132460
"220","Anchorage, AK","AK","Database Administrators",70,29.3,0.435,0.71,94910,6.5,61750,62310,99330,102930,127110
"221","Anchorage, AK","AK","Software Developers",200,17.3,1.232,0.13,113150,6.3,63260,88260,103200,131660,158150
"222","Anchorage, AK","AK","Data Scientists",80,16.4,0.521,0.69,102920,4.9,60900,62910,99340,127110,162770
"223","Anchorage, AK","AK","Architecture and Engineering Occupations",4080,5.4,25.234,1.46,106780,2,60460,76920,98210,127090,164110
"224","Anchorage, AK","AK","Architects, Except Landscape and Naval",80,28.7,0.465,0.65,102550,3.6,75160,94930,98680,114880,128460
"225","Anchorage, AK","AK","Civil Engineers",1020,11.5,6.319,2.93,108800,2.2,72820,78240,99750,127080,161230
"226","Anchorage, AK","AK","Electrical Engineers",410,21.5,2.534,1.92,105090,6,60900,78500,100280,130160,167510
"227","Anchorage, AK","AK","Electronics Engineers, Except Computer",50,37.3,0.315,0.41,109950,7.9,97900,98640,100300,119120,130860
"228","Anchorage, AK","AK","Environmental Engineers",170,19.6,1.063,3.51,102650,4.5,64080,78500,102070,127110,133950
"229","Anchorage, AK","AK","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",120,37,0.715,4.41,107960,7.5,78500,78500,100290,127110,147630
"230","Anchorage, AK","AK","Mechanical Engineers",220,21.1,1.367,0.69,110290,13.1,48070,62650,100360,129700,167160
"231","Anchorage, AK","AK","Engineers, All Other",120,15.6,0.752,0.7,120000,2,60900,94660,126610,149070,167750
"232","Anchorage, AK","AK","Architectural and Civil Drafters",100,32.3,0.595,0.83,75650,6.7,48510,61050,76810,96320,98070
"233","Anchorage, AK","AK","Civil Engineering Technologists and Technicians",160,15,0.96,2.11,78240,9.5,40480,54750,77150,77760,98560
"234","Anchorage, AK","AK","Electrical and Electronic Engineering Technologists and Technicians",270,37.6,1.674,2.33,83300,4.6,47230,62230,77310,98130,104270
"235","Anchorage, AK","AK","Environmental Engineering Technologists and Technicians",80,32.5,0.474,4.47,65380,5.7,47690,47950,60980,75390,77640
"236","Anchorage, AK","AK","Engineering Technologists and Technicians, Except Drafters, All Other",200,13,1.259,2.41,89930,1.4,54750,75800,93970,100870,126760
"237","Anchorage, AK","AK","Sales Engineers",40,21.3,0.226,0.54,97350,2.8,77750,99340,100490,103480,103480
"238","Anchorage, AK","AK","Data Entry Keyers",50,20.2,0.299,0.29,43330,3.7,29460,36590,40040,47830,65220
"239","Anchorage, AK","AK","Operating Engineers and Other Construction Equipment Operators",1010,6.2,6.223,2.17,70060,2.6,47020,55280,69370,77780,96950
"240","Ann Arbor, MI","MI","Architectural and Engineering Managers",460,9.4,2.286,1.72,145900,1.9,99800,126500,131930,162480,199280
"241","Ann Arbor, MI","MI","Computer and Mathematical Occupations",8460,2.1,41.997,1.27,81810,0.9,38670,60780,79330,101150,127890
"242","Ann Arbor, MI","MI","Computer Network Architects",160,17.7,0.783,0.65,107270,5.6,61010,77780,101510,129800,166080
"243","Ann Arbor, MI","MI","Database Administrators",120,10.6,0.618,1.01,90910,1.2,60710,62860,93860,120300,125890
"244","Ann Arbor, MI","MI","Database Architects",70,8.6,0.362,1.01,111840,2,78440,98560,103010,130350,131690
"245","Ann Arbor, MI","MI","Software Developers",2570,4.5,12.747,1.32,99410,1.3,62360,78680,98560,121140,131500
"246","Ann Arbor, MI","MI","Software Quality Assurance Analysts and Testers",170,14.6,0.867,0.64,83860,2.9,51680,62520,79840,100050,102410
"247","Ann Arbor, MI","MI","Data Scientists",200,28.3,1.008,1.34,93390,7.6,60900,77750,82660,101250,129580
"248","Ann Arbor, MI","MI","Architecture and Engineering Occupations",5630,3.4,27.954,1.62,86840,1.3,48300,62020,79410,100350,127560
"249","Ann Arbor, MI","MI","Architects, Except Landscape and Naval",170,6.6,0.83,1.16,82580,1.9,59720,62430,77450,98680,122740
"250","Ann Arbor, MI","MI","Landscape Architects",40,18.2,0.219,1.77,66780,2.6,37750,49820,62980,80300,99630
"251","Ann Arbor, MI","MI","Aerospace Engineers",60,6.7,0.282,0.7,71220,1.2,38170,48630,62020,78880,127920
"252","Ann Arbor, MI","MI","Bioengineers and Biomedical Engineers",80,17.5,0.373,3.06,94900,11.6,48630,48630,78880,101170,127920
"253","Ann Arbor, MI","MI","Chemical Engineers",110,12,0.566,3.3,98490,3.1,48300,61740,98600,128330,161560
"254","Ann Arbor, MI","MI","Civil Engineers",360,12.3,1.794,0.83,89690,3.6,61470,62610,79740,101620,127920
"255","Ann Arbor, MI","MI","Computer Hardware Engineers",210,36.6,1.024,1.96,91480,9.3,38600,62730,80100,102340,130930
"256","Ann Arbor, MI","MI","Electrical Engineers",600,14.6,2.996,2.27,96170,3.2,60440,77550,98380,122740,130280
"257","Ann Arbor, MI","MI","Electronics Engineers, Except Computer",160,15.7,0.799,1.05,104760,4,77000,78880,98620,126620,154810
"258","Ann Arbor, MI","MI","Environmental Engineers",90,23.7,0.435,1.44,103550,3.6,76650,79640,101780,126340,131520
"259","Ann Arbor, MI","MI","Industrial Engineers",820,5.8,4.047,1.94,90040,1.2,60600,77280,81830,100800,126990
"260","Ann Arbor, MI","MI","Materials Engineers",50,20,0.253,1.66,94970,4.2,48300,77800,97090,122650,128180
"261","Ann Arbor, MI","MI","Mechanical Engineers",1370,5.8,6.818,3.45,91820,1,60750,77000,95580,100440,127560
"262","Ann Arbor, MI","MI","Engineers, All Other",390,9.2,1.931,1.79,95900,1.9,60310,76900,98090,121410,128760
"263","Ann Arbor, MI","MI","Architectural and Civil Drafters",130,22.1,0.661,0.92,50490,3.8,29760,37030,47230,58750,64100
"264","Ann Arbor, MI","MI","Civil Engineering Technologists and Technicians",60,33.9,0.289,0.64,47770,5.3,29960,39350,47980,59780,60940
"265","Ann Arbor, MI","MI","Electrical and Electronic Engineering Technologists and Technicians",220,18,1.068,1.48,69530,7,37860,48210,61740,97330,99210
"266","Ann Arbor, MI","MI","Industrial Engineering Technologists and Technicians",180,39.3,0.912,2.07,61010,2.5,38120,49010,59790,62720,76510
"267","Ann Arbor, MI","MI","Mechanical Engineering Technologists and Technicians",140,12.3,0.684,2.4,64020,1.5,47570,48670,60400,76190,78700
"268","Ann Arbor, MI","MI","Engineering Technologists and Technicians, Except Drafters, All Other",140,22.6,0.689,1.32,73530,10.7,37040,47010,62050,98070,125250
"269","Ann Arbor, MI","MI","Sales Engineers",60,20,0.287,0.68,97000,4.2,49910,78530,99730,104330,132590
"270","Ann Arbor, MI","MI","Data Entry Keyers",130,7.7,0.65,0.62,36150,3.6,23740,30270,37250,38680,48490
"271","Ann Arbor, MI","MI","Operating Engineers and Other Construction Equipment Operators",260,6.4,1.283,0.45,66270,3.3,46910,48870,61890,77640,95040
"272","Anniston-Oxford-Jacksonville, AL","AL","Architectural and Engineering Managers",50,13.6,1.066,0.8,123270,4.1,76660,95050,119890,148280,163650
"273","Anniston-Oxford-Jacksonville, AL","AL","Computer and Mathematical Occupations",390,4.9,9.151,0.28,75660,3.8,37630,48870,70160,93100,121010
"274","Anniston-Oxford-Jacksonville, AL","AL","Software Developers",40,16.7,0.992,0.1,89390,4.9,47820,62750,79930,99230,133550
"275","Anniston-Oxford-Jacksonville, AL","AL","Architecture and Engineering Occupations",660,3,15.182,0.88,81010,1.2,46650,60230,77500,98040,120390
"276","Anniston-Oxford-Jacksonville, AL","AL","Civil Engineers",50,19,1.129,0.52,84400,4.3,56400,59160,77030,96940,122330
"277","Anniston-Oxford-Jacksonville, AL","AL","Electrical Engineers",60,18.1,1.307,0.99,110440,2.5,70660,79680,99040,130500,162410
"278","Anniston-Oxford-Jacksonville, AL","AL","Industrial Engineers",160,3.7,3.746,1.8,80800,0.7,60290,60680,77500,97060,100710
"279","Anniston-Oxford-Jacksonville, AL","AL","Mechanical Engineers",110,7.6,2.615,1.32,88430,1.5,59740,72610,79120,99040,117980
"280","Anniston-Oxford-Jacksonville, AL","AL","Engineers, All Other",30,6.4,0.788,0.73,81260,1.1,35700,45660,88050,107790,117020
"281","Anniston-Oxford-Jacksonville, AL","AL","Data Entry Keyers",40,4.5,0.992,0.95,29710,1.5,22750,29070,30050,30050,37480
"282","Anniston-Oxford-Jacksonville, AL","AL","Operating Engineers and Other Construction Equipment Operators",180,6.9,4.103,1.43,37830,1.4,28680,30290,37220,42620,50290
"283","Appleton, WI","WI","Architectural and Engineering Managers",160,5,1.341,1.01,129840,1.6,84680,101280,126870,152350,176700
"284","Appleton, WI","WI","Computer and Mathematical Occupations",2500,3.8,21.177,0.64,80950,1.5,46800,59650,77210,98900,125600
"285","Appleton, WI","WI","Computer Network Architects",70,12.3,0.562,0.47,98020,3.4,62020,77700,97630,106340,132520
"286","Appleton, WI","WI","Database Administrators",70,4.6,0.587,0.96,83650,1.9,49380,75110,75230,95270,120300
"287","Appleton, WI","WI","Software Developers",620,6.6,5.29,0.55,92960,1.4,61370,75820,95820,102600,126690
"288","Appleton, WI","WI","Software Quality Assurance Analysts and Testers",50,16.4,0.435,0.32,83740,3.7,49760,61630,78200,99060,124640
"289","Appleton, WI","WI","Architecture and Engineering Occupations",2220,3.2,18.77,1.09,76440,1,47490,60310,76570,95580,103170
"290","Appleton, WI","WI","Architects, Except Landscape and Naval",40,14.6,0.317,0.44,88700,3.4,61470,76590,79920,99630,127080
"291","Appleton, WI","WI","Civil Engineers",200,7,1.704,0.79,83130,1.5,60270,62160,78240,99170,113240
"292","Appleton, WI","WI","Electrical Engineers",170,11,1.409,1.07,90030,2.3,60900,76940,95580,99710,122990
"293","Appleton, WI","WI","Electronics Engineers, Except Computer",40,14.7,0.363,0.48,87830,3.9,59820,64300,81830,100290,118680
"294","Appleton, WI","WI","Environmental Engineers",30,13.7,0.284,0.94,91230,8.4,49030,76930,80150,101890,130650
"295","Appleton, WI","WI","Industrial Engineers",510,3.7,4.279,2.05,77590,1.5,48720,60980,76240,95580,103120
"296","Appleton, WI","WI","Materials Engineers",40,16.4,0.327,2.14,71960,5,47420,47420,75500,95610,100400
"297","Appleton, WI","WI","Mechanical Engineers",450,4.8,3.782,1.92,86460,1,60980,75480,79870,99620,120070
"298","Appleton, WI","WI","Architectural and Civil Drafters",60,21.4,0.483,0.67,61700,2.1,45770,48370,59600,76150,79150
"299","Appleton, WI","WI","Civil Engineering Technologists and Technicians",60,10.4,0.514,1.13,58450,1.8,38090,48220,60670,62210,77890
"300","Appleton, WI","WI","Electrical and Electronic Engineering Technologists and Technicians",80,15.1,0.715,0.99,59850,2.9,47020,47230,60350,63170,77770
"301","Appleton, WI","WI","Industrial Engineering Technologists and Technicians",50,12.7,0.456,1.04,52570,2.8,37750,47010,48910,60960,76150
"302","Appleton, WI","WI","Mechanical Engineering Technologists and Technicians",100,8.4,0.842,2.95,62500,2.4,37770,48280,60460,77570,78700
"303","Appleton, WI","WI","Engineering Technologists and Technicians, Except Drafters, All Other",30,12.8,0.279,0.53,51860,3.8,36310,37320,46960,60160,72570
"304","Appleton, WI","WI","Sales Engineers",50,20.2,0.452,1.07,99090,4.4,61890,79200,99340,104340,127110
"305","Appleton, WI","WI","Data Entry Keyers",90,12.2,0.735,0.7,33700,3.2,23660,23660,30220,37880,47010
"306","Appleton, WI","WI","Operating Engineers and Other Construction Equipment Operators",610,4.5,5.183,1.8,63030,1.5,46970,48610,59860,76390,78770
"307","Arecibo, PR","PR","Computer and Mathematical Occupations",190,6.5,6.3,0.19,34750,2.4,16880,22300,29720,43820,56480
"308","Arecibo, PR","PR","Architecture and Engineering Occupations",300,3.4,10.032,0.58,49720,1.8,28580,36330,46150,59730,76950
"309","Arecibo, PR","PR","Industrial Engineers",80,5.8,2.844,1.36,67820,1.1,47360,47740,61060,76950,98450
"310","Arecibo, PR","PR","Data Entry Keyers",80,16,2.585,2.47,18720,1.3,16010,16780,18260,18390,22140
"311","Arecibo, PR","PR","Operating Engineers and Other Construction Equipment Operators",50,6.6,1.551,0.54,19490,1.6,16520,17730,18610,21710,22880
"312","Asheville, NC","NC","Architectural and Engineering Managers",170,5.2,0.918,0.69,132460,1.5,94570,100110,127950,152780,181140
"313","Asheville, NC","NC","Computer and Mathematical Occupations",2850,2.8,15.211,0.46,78450,2.5,36900,48690,74840,98030,127230
"314","Asheville, NC","NC","Computer Network Architects",80,11.7,0.424,0.35,99170,4.4,57880,75730,94260,124300,160000
"315","Asheville, NC","NC","Database Administrators",40,16,0.208,0.34,70880,3.6,38330,48790,62860,95330,104140
"316","Asheville, NC","NC","Database Architects",30,35.8,0.165,0.46,68640,16.6,37340,47750,61090,77940,127240
"317","Asheville, NC","NC","Software Developers",750,9.8,4.018,0.41,95410,8.5,47890,62710,93550,125070,155730
"318","Asheville, NC","NC","Software Quality Assurance Analysts and Testers",90,25,0.499,0.37,91270,6.1,58610,73380,82230,102600,130730
"319","Asheville, NC","NC","Architecture and Engineering Occupations",2720,2.5,14.503,0.84,72920,1.7,36900,48360,73840,95140,116480
"320","Asheville, NC","NC","Architects, Except Landscape and Naval",120,17.1,0.635,0.89,85670,5.6,48630,60210,76940,94690,124970
"321","Asheville, NC","NC","Landscape Architects",50,11.1,0.271,2.19,56340,8.2,19190,45240,48080,73840,96080
"322","Asheville, NC","NC","Civil Engineers",320,13.9,1.733,0.8,86490,6.4,59160,71120,77750,98690,123230
"323","Asheville, NC","NC","Electrical Engineers",260,10.2,1.371,1.04,95560,3,62360,77500,96800,102080,130650
"324","Asheville, NC","NC","Electronics Engineers, Except Computer",30,27.6,0.177,0.23,83750,8.3,60680,64430,81490,101040,110270
"325","Asheville, NC","NC","Environmental Engineers",50,31.1,0.256,0.85,89130,3.7,61040,61210,77560,99980,154870
"326","Asheville, NC","NC","Industrial Engineers",490,2.9,2.609,1.25,85650,0.7,59630,75030,79140,99040,120390
"327","Asheville, NC","NC","Mechanical Engineers",230,8.6,1.234,0.62,81760,1.6,49250,62360,77590,95920,115310
"328","Asheville, NC","NC","Engineers, All Other",100,6.3,0.555,0.51,61190,20,23340,23340,23340,99980,132230
"329","Asheville, NC","NC","Architectural and Civil Drafters",70,22,0.398,0.55,55270,9.9,30700,45650,51350,60160,76600
"330","Asheville, NC","NC","Civil Engineering Technologists and Technicians",150,19.7,0.794,1.74,48160,5.2,29350,37230,47160,58780,60710
"331","Asheville, NC","NC","Electrical and Electronic Engineering Technologists and Technicians",100,6,0.525,0.73,55770,2,29010,36900,49890,74140,92520
"332","Asheville, NC","NC","Industrial Engineering Technologists and Technicians",170,9.6,0.931,2.12,51790,1.3,36370,45390,48560,60110,64030
"333","Asheville, NC","NC","Mechanical Engineering Technologists and Technicians",40,7.9,0.191,0.67,54950,1.6,36900,46840,59110,59110,74410
"334","Asheville, NC","NC","Engineering Technologists and Technicians, Except Drafters, All Other",50,15.6,0.277,0.53,53780,7,34940,35480,48280,69450,75090
"335","Asheville, NC","NC","Mathematical Science Teachers, Postsecondary",60,1.3,0.311,0.99,65690,0.5,46780,49140,61350,77100,79550
"336","Asheville, NC","NC","Demonstrators and Product Promoters",40,41.9,0.219,0.76,33570,7.4,23040,28680,36110,37790,45610
"337","Asheville, NC","NC","Sales Engineers",90,29.8,0.484,1.14,98940,11.4,60680,60750,98860,124430,136830
"338","Asheville, NC","NC","Data Entry Keyers",190,23.5,0.995,0.95,33930,1.4,23830,28900,35060,37500,45360
"339","Asheville, NC","NC","Operating Engineers and Other Construction Equipment Operators",530,5.5,2.833,0.99,41180,1.3,29670,36990,38000,47610,50350
"340","Athens-Clarke County, GA","GA","Computer and Mathematical Occupations",1580,5.6,18.523,0.56,68420,3.3,37810,48170,62400,80050,114080
"341","Athens-Clarke County, GA","GA","Software Developers",310,9.6,3.618,0.37,83970,4.6,49120,62920,76910,97040,124360
"342","Athens-Clarke County, GA","GA","Architecture and Engineering Occupations",670,5.4,7.819,0.45,75380,1.6,37890,50920,71490,95300,118390
"343","Athens-Clarke County, GA","GA","Civil Engineers",90,16.1,1.097,0.51,71240,5,47160,55920,56100,77800,106120
"344","Athens-Clarke County, GA","GA","Electrical Engineers",40,17.6,0.471,0.36,106560,2.9,71490,79660,100770,130500,154730
"345","Athens-Clarke County, GA","GA","Industrial Engineers",90,12,1.077,0.52,84140,1.8,56760,71540,78070,96910,118390
"346","Athens-Clarke County, GA","GA","Mechanical Engineers",90,14.4,1.013,0.51,90090,1.7,64050,75230,95300,96910,116830
"347","Athens-Clarke County, GA","GA","Engineers, All Other",50,9.2,0.627,0.58,81340,5.3,42950,48470,75230,106120,120390
"348","Athens-Clarke County, GA","GA","Architectural and Civil Drafters",50,18.1,0.568,0.79,54060,2.5,33970,37890,54910,60710,74410
"349","Athens-Clarke County, GA","GA","Data Entry Keyers",60,14.6,0.667,0.64,33860,3.2,23580,26520,30960,37580,47240
"350","Athens-Clarke County, GA","GA","Operating Engineers and Other Construction Equipment Operators",150,8.1,1.7,0.59,40670,1.8,29670,34630,37500,47100,49060
"351","Atlanta-Sandy Springs-Roswell, GA","GA","Computer and Mathematical Occupations",112520,2.4,43.48,1.32,101330,1.5,48340,67890,99870,128200,162110
"352","Atlanta-Sandy Springs-Roswell, GA","GA","Computer Network Architects",5400,8,2.086,1.74,126070,1.9,71500,98750,127690,156770,166850
"353","Atlanta-Sandy Springs-Roswell, GA","GA","Database Administrators",3010,17.4,1.163,1.91,89720,7.8,48370,48370,94980,119990,131040
