"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"1673","Tennessee","TN","Environmental Engineers",960,14,0.322,1.06,112440,6.8,62070,78240,100920,130650,174040
"1674","Tennessee","TN","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",440,11.9,0.146,0.9,105010,3.5,73130,79890,98430,126260,156980
"1675","Tennessee","TN","Industrial Engineers",6930,3,2.319,1.11,90580,2.3,59620,72300,79380,100470,126780
"1676","Tennessee","TN","Materials Engineers",550,7,0.184,1.21,96010,1.2,58470,62610,95150,122650,134210
"1677","Tennessee","TN","Mechanical Engineers",3470,6.3,1.16,0.59,96190,3,59450,75580,95880,116230,130280
"1678","Tennessee","TN","Nuclear Engineers",840,45.6,0.281,3.12,126080,7.5,77940,99030,126280,133890,167750
"1679","Tennessee","TN","Engineers, All Other",5300,11.1,1.775,1.65,96600,4.2,59080,74520,80250,119770,144710
"1680","Tennessee","TN","Architectural and Civil Drafters",1540,10.1,0.517,0.72,58020,3.3,37130,39960,58730,73510,79050
"1681","Tennessee","TN","Civil Engineering Technologists and Technicians",2100,10.7,0.702,1.54,45280,3.2,33320,35520,37680,48460,61950
"1682","Tennessee","TN","Electrical and Electronic Engineering Technologists and Technicians",2240,13.6,0.751,1.04,65000,7.7,37610,47040,60220,76730,99670
"1683","Tennessee","TN","Environmental Engineering Technologists and Technicians",380,18.7,0.126,1.19,53420,17.4,29170,31950,44960,63940,95220
"1684","Tennessee","TN","Industrial Engineering Technologists and Technicians",1930,7.8,0.646,1.47,53010,2.5,24710,37650,48100,61000,78700
"1685","Tennessee","TN","Mechanical Engineering Technologists and Technicians",550,6.7,0.183,0.64,58060,1.6,46580,48120,59210,61730,75800
"1686","Tennessee","TN","Engineering Technologists and Technicians, Except Drafters, All Other",1420,11.4,0.474,0.91,54310,1.9,32550,37230,52250,63120,77560
"1687","Tennessee","TN","Mathematical Science Teachers, Postsecondary",810,1.7,0.271,0.86,72320,1,47290,48990,61690,79190,122690
"1688","Tennessee","TN","Architecture Teachers, Postsecondary",50,1.4,0.018,0.41,97370,0.5,48990,61690,91810,123630,155580
"1689","Tennessee","TN","Engineering Teachers, Postsecondary",780,0.3,0.262,1.04,111030,0.3,58780,75390,98830,126780,162410
"1690","Tennessee","TN","Sound Engineering Technicians",640,20,0.214,2.79,52380,5.1,23430,42740,47570,49700,79950
"1691","Tennessee","TN","Demonstrators and Product Promoters",350,27.5,0.117,0.4,35120,5.5,28080,30150,30200,38720,47620
"1692","Tennessee","TN","Data Entry Keyers",3460,9.6,1.159,1.11,34910,1.2,27470,29160,35940,37850,45620
"1693","Tennessee","TN","Operating Engineers and Other Construction Equipment Operators",6750,5.1,2.261,0.79,42960,1.4,29810,36750,38930,47970,59380
"1694","Tennessee","TN","Stationary Engineers and Boiler Operators",480,11.3,0.161,0.76,55440,5.7,29010,43100,51000,66680,79380
"1695","Tennessee","TN","Airline Pilots, Copilots, and Flight Engineers",240,13.7,0.081,0.14,101400,3,47390,79070,100190,126060,159590
"1696","Tennessee","TN","Locomotive Engineers",610,2.3,0.204,0.74,70160,0.6,57430,59000,73600,75420,75630
"1697","Tennessee","TN","Ship Engineers",150,19.2,0.052,0.95,85680,2.9,63630,77980,78510,99360,99360
"1698","Texas","TX","Computer and Mathematical Occupations",411390,1.6,33.648,1.02,93880,1,44930,60860,89880,125930,155150
"1699","Texas","TX","Computer Network Architects",14720,6.7,1.204,1,115840,2.2,60660,80070,119980,139080,167900
"1700","Texas","TX","Database Administrators",7070,8.9,0.579,0.95,98910,3.8,52570,76910,98390,126780,133490
"1701","Texas","TX","Database Architects",4100,12,0.335,0.94,126920,4.9,78030,100620,128150,159850,168990
"1702","Texas","TX","Software Developers",103510,3.6,8.466,0.87,111830,1.1,62940,82420,103350,130040,163360
"1703","Texas","TX","Software Quality Assurance Analysts and Testers",17960,6.7,1.469,1.09,90370,3.4,47370,71150,94640,103670,128870
"1704","Texas","TX","Data Scientists",5850,7.8,0.479,0.64,114360,2,68590,89720,102600,131040,167520
"1705","Texas","TX","Mathematical Science Occupations, All Other",40,6.9,0.003,0.12,47150,6.5,29000,31740,35510,47330,80710
"1706","Texas","TX","Architecture and Engineering Occupations",224440,1.7,18.357,1.06,94030,1.2,43100,60560,80150,123970,161610
"1707","Texas","TX","Architects, Except Landscape and Naval",6910,9.4,0.565,0.79,90900,3.1,47750,62200,79380,100630,141630
"1708","Texas","TX","Landscape Architects",880,26.4,0.072,0.59,71160,7.3,43260,56030,67230,82770,101020
"1709","Texas","TX","Aerospace Engineers",5510,16.6,0.451,1.12,120010,2.6,78510,99310,108920,148990,167750
"1710","Texas","TX","Agricultural Engineers",40,16.2,0.003,0.42,96720,3.3,48120,57420,87820,130640,166480
"1711","Texas","TX","Bioengineers and Biomedical Engineers",1210,12.6,0.099,0.81,81660,2.4,47080,59690,76920,99340,130190
"1712","Texas","TX","Civil Engineers",27840,5.6,2.277,1.05,94470,2.1,55310,61830,79140,120390,159500
"1713","Texas","TX","Computer Hardware Engineers",5070,9.1,0.415,0.79,115640,4.2,47670,85150,122900,139100,167030
"1714","Texas","TX","Electrical Engineers",15230,7.1,1.246,0.94,106800,2.1,60940,78380,100870,129380,164460
"1715","Texas","TX","Electronics Engineers, Except Computer",9710,5.8,0.794,1.04,118830,1.7,75230,83310,117540,152880,166890
"1716","Texas","TX","Environmental Engineers",2380,15.8,0.195,0.64,122170,9.6,62560,79460,104190,143600,207950
"1717","Texas","TX","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2530,7.6,0.207,1.27,114780,1.9,75210,90760,108580,130150,162730
"1718","Texas","TX","Industrial Engineers",21970,5.6,1.797,0.86,101120,1.2,61110,77750,99060,126780,143680
"1719","Texas","TX","Marine Engineers and Naval Architects",410,31.2,0.034,0.64,92300,12.7,47470,51730,87330,128010,130730
"1720","Texas","TX","Materials Engineers",1420,11.9,0.116,0.76,114930,4.1,70370,79420,103170,131220,166890
"1721","Texas","TX","Mechanical Engineers",20840,7.1,1.704,0.86,111330,4.7,60750,77850,100480,128400,164410
"1722","Texas","TX","Mining and Geological Engineers, Including Mining Safety Engineers",840,10.2,0.068,1.31,118840,2.7,48710,77500,102390,150760,180070
"1723","Texas","TX","Nuclear Engineers",400,21.5,0.032,0.36,101470,3.9,28610,64570,108230,133540,154720
"1724","Texas","TX","Engineers, All Other",10060,9.5,0.823,0.76,108900,1.7,60980,78440,102010,129030,163520
"1725","Texas","TX","Architectural and Civil Drafters",11050,7.3,0.904,1.26,57740,1.4,35540,46020,59110,69110,78670
"1726","Texas","TX","Aerospace Engineering and Operations Technologists and Technicians",1350,26.5,0.11,1.43,68270,7.8,46660,47230,61600,79460,101020
"1727","Texas","TX","Civil Engineering Technologists and Technicians",9150,7.5,0.749,1.64,52690,2.6,34790,37500,47040,61200,77760
"1728","Texas","TX","Electrical and Electronic Engineering Technologists and Technicians",8320,5.9,0.68,0.94,66640,1.5,38000,49240,63260,78720,94840
"1729","Texas","TX","Environmental Engineering Technologists and Technicians",2140,19,0.175,1.65,50700,7.3,34440,36440,41000,60320,77850
"1730","Texas","TX","Industrial Engineering Technologists and Technicians",4430,7.3,0.363,0.82,65570,2.6,37640,46960,60710,79750,99600
"1731","Texas","TX","Mechanical Engineering Technologists and Technicians",3550,12.4,0.29,1.02,64010,3.5,36640,46750,60350,76930,98530
"1732","Texas","TX","Engineering Technologists and Technicians, Except Drafters, All Other",7940,9.3,0.65,1.24,66670,2.6,33560,43320,60220,78580,114720
"1733","Texas","TX","Mathematical Science Teachers, Postsecondary",4310,0.4,0.353,1.13,67270,0.3,18340,44770,61630,89010,103260
"1734","Texas","TX","Architecture Teachers, Postsecondary",450,0.6,0.037,0.87,67740,0.4,17770,39990,63910,84080,121130
"1735","Texas","TX","Engineering Teachers, Postsecondary",3310,5.3,0.271,1.08,108870,1.3,48960,69860,101720,134170,176400
"1736","Texas","TX","Sound Engineering Technicians",690,30.1,0.056,0.73,59870,16.2,24940,29120,59190,74720,102310
"1737","Texas","TX","Demonstrators and Product Promoters",6720,8.6,0.55,1.9,35380,5.7,26400,27350,29390,37910,50200
"1738","Texas","TX","Sales Engineers",11370,7.2,0.93,2.2,118490,2,63220,79960,103170,155950,169120
"1739","Texas","TX","Data Entry Keyers",16240,5.7,1.328,1.27,33790,2,23670,28820,33060,37530,46960
"1740","Texas","TX","Operating Engineers and Other Construction Equipment Operators",39020,3.2,3.191,1.11,45430,0.6,31640,37150,46140,48930,60600
"1741","Texas","TX","Stationary Engineers and Boiler Operators",1440,5.1,0.118,0.56,48420,1.6,30420,38090,47570,59630,71020
"1742","Texas","TX","Locomotive Engineers",5470,3.4,0.447,1.62,76120,0.9,61250,81170,81910,82670,82670
"1743","Texas","TX","Rail Yard Engineers, Dinkey Operators, and Hostlers",560,14,0.046,1.46,49450,1.5,41940,46920,47880,49660,59610
"1744","Utah","UT","Architectural and Engineering Managers",1550,4.3,0.996,0.75,126530,1.2,77940,98120,126070,151730,189980
"1745","Utah","UT","Computer and Mathematical Occupations",60770,1.8,39.086,1.18,86600,1.4,37680,51700,78980,106190,134070
"1746","Utah","UT","Computer Network Architects",970,7.6,0.622,0.52,110820,2.6,67950,78230,101140,130520,163360
"1747","Utah","UT","Database Administrators",1400,16.2,0.901,1.48,90850,4.4,39030,62770,94980,119990,130940
"1748","Utah","UT","Database Architects",450,13.3,0.29,0.81,105290,4.2,47950,63240,101140,131910,165470
"1749","Utah","UT","Software Developers",18200,4,11.71,1.21,109000,1.3,61090,79880,102600,131180,162970
"1750","Utah","UT","Software Quality Assurance Analysts and Testers",2400,7.9,1.543,1.14,76460,2.1,37040,50000,77380,99310,124770
"1751","Utah","UT","Data Scientists",1790,16.2,1.154,1.53,79830,4.4,39360,59480,77750,99040,126780
"1752","Utah","UT","Mathematical Science Occupations, All Other",60,10.5,0.036,1.27,48200,2.6,31510,31510,35260,59520,94620
"1753","Utah","UT","Architecture and Engineering Occupations",31900,1.9,20.519,1.19,80370,1.1,37650,51980,77040,99630,127110
"1754","Utah","UT","Landscape Architects",160,23.6,0.104,0.84,77290,12.7,38000,51370,67810,80050,155720
"1755","Utah","UT","Aerospace Engineers",700,9.5,0.452,1.12,112690,1.2,77500,92120,105460,127110,162240
"1756","Utah","UT","Bioengineers and Biomedical Engineers",560,19,0.362,2.97,84060,4,55800,61220,78240,99630,127670
"1757","Utah","UT","Chemical Engineers",150,7.5,0.099,0.57,80190,4.3,38510,47700,77130,102750,130650
"1758","Utah","UT","Civil Engineers",3890,8.8,2.503,1.16,90970,3.6,48930,62310,79140,101020,129620
"1759","Utah","UT","Computer Hardware Engineers",930,10.7,0.597,1.14,112420,1.8,72090,95680,99930,127250,162820
"1760","Utah","UT","Electrical Engineers",1570,9.3,1.007,0.76,101840,2.1,61000,77500,99040,126780,134900
"1761","Utah","UT","Electronics Engineers, Except Computer",1380,9.1,0.889,1.17,100600,2.3,61480,79710,101110,118750,130600
"1762","Utah","UT","Environmental Engineers",600,12.5,0.388,1.28,79070,3.8,47100,60750,76650,98280,122650
"1763","Utah","UT","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",410,15.8,0.262,1.61,87630,5.8,48120,60750,78930,102090,132620
"1764","Utah","UT","Industrial Engineers",2300,3.6,1.479,0.71,95120,1.1,60050,76650,95300,119700,128780
"1765","Utah","UT","Materials Engineers",390,13.3,0.25,1.63,91350,3.8,53570,63450,83310,102080,130280
"1766","Utah","UT","Mechanical Engineers",3480,6.5,2.237,1.13,92660,1.3,59630,76170,90360,103310,127320
"1767","Utah","UT","Mining and Geological Engineers, Including Mining Safety Engineers",240,10.2,0.155,2.97,81610,2.6,53470,62650,77500,99340,102140
"1768","Utah","UT","Nuclear Engineers",80,45.2,0.049,0.54,109350,12.2,46320,61330,80070,163360,176730
"1769","Utah","UT","Petroleum Engineers",150,27.8,0.093,0.59,109200,3.5,75000,89780,100880,126070,164420
"1770","Utah","UT","Engineers, All Other",2020,6.8,1.298,1.2,90220,2.5,47230,64040,87710,113880,130600
"1771","Utah","UT","Architectural and Civil Drafters",2560,9.7,1.648,2.29,53510,3.5,29480,37850,48460,62010,78960
"1772","Utah","UT","Aerospace Engineering and Operations Technologists and Technicians",60,21.6,0.037,0.48,75830,10.6,46690,50540,65850,98990,124680
"1773","Utah","UT","Civil Engineering Technologists and Technicians",810,23.5,0.519,1.14,60380,12.3,29850,29870,53640,77760,94130
"1774","Utah","UT","Electrical and Electronic Engineering Technologists and Technicians",1170,6.2,0.752,1.04,62180,1.7,36930,47230,60220,76600,90400
"1775","Utah","UT","Environmental Engineering Technologists and Technicians",260,16.4,0.17,1.61,55550,9,31510,37890,47490,74920,94530
"1776","Utah","UT","Industrial Engineering Technologists and Technicians",1110,12.1,0.714,1.62,55970,4.2,36900,37220,48280,73260,78960
"1777","Utah","UT","Mechanical Engineering Technologists and Technicians",1060,4.5,0.681,2.39,47010,2,29920,36820,37650,54270,74410
"1778","Utah","UT","Engineering Technologists and Technicians, Except Drafters, All Other",1500,4.5,0.964,1.85,63680,1.9,38000,47740,61710,76630,87820
"1779","Utah","UT","Mathematical Science Teachers, Postsecondary",370,1.1,0.24,0.77,79210,0.6,30600,49860,77100,97340,132720
"1780","Utah","UT","Architecture Teachers, Postsecondary",110,0.1,0.068,1.62,81800,0.5,24460,48720,77100,97340,132840
"1781","Utah","UT","Engineering Teachers, Postsecondary",370,0.8,0.241,0.96,109340,0.5,39030,64440,99410,134760,172230
"1782","Utah","UT","Sound Engineering Technicians",280,3.7,0.181,2.36,31570,4,18220,18220,24070,30150,62170
"1783","Utah","UT","Demonstrators and Product Promoters",370,29.9,0.239,0.83,37260,8.1,22660,24240,30200,45310,58720
"1784","Utah","UT","Sales Engineers",280,16.7,0.179,0.42,95100,4.5,38600,77750,98900,104670,132040
"1785","Utah","UT","Data Entry Keyers",3250,9.3,2.09,2,36940,2.3,22970,29310,36590,45140,52500
"1786","Utah","UT","Operating Engineers and Other Construction Equipment Operators",4700,6.3,3.023,1.05,51500,1.7,37260,46570,48040,59380,63480
"1787","Utah","UT","Stationary Engineers and Boiler Operators",100,21.5,0.061,0.29,52560,3.2,38700,40980,52250,63770,67560
"1788","Utah","UT","Rail Yard Engineers, Dinkey Operators, and Hostlers",30,17.3,0.022,0.69,58940,1.9,41840,49200,62010,62010,67340
"1789","Vermont","VT","Architectural and Engineering Managers",360,6.3,1.283,0.97,128430,1.7,95660,101860,127140,152350,164060
"1790","Vermont","VT","Computer and Mathematical Occupations",7070,3.6,24.908,0.75,83910,3.1,47370,60360,77500,100690,130640
"1791","Vermont","VT","Computer Network Architects",130,18.1,0.45,0.38,109080,4.6,62610,79830,101840,129800,131180
"1792","Vermont","VT","Database Administrators",160,22.4,0.572,0.94,80360,9.6,47890,49450,78170,101000,131340
"1793","Vermont","VT","Software Developers",1540,13.5,5.426,0.56,108720,6.7,62320,79520,99210,129760,168520
"1794","Vermont","VT","Software Quality Assurance Analysts and Testers",170,14.1,0.613,0.45,73490,3.2,48370,61650,77750,79200,100680
"1795","Vermont","VT","Data Scientists",150,29.9,0.535,0.71,116220,12.8,61890,77750,125390,158960,162770
"1796","Vermont","VT","Architecture and Engineering Occupations",5300,3,18.646,1.08,80940,1.6,47490,60750,77400,99040,127530
"1797","Vermont","VT","Architects, Except Landscape and Naval",280,22,0.971,1.36,77000,9.2,38200,48260,77440,97910,126320
"1798","Vermont","VT","Landscape Architects",70,29.9,0.23,1.86,69060,5.7,49440,60980,61170,76600,96820
"1799","Vermont","VT","Bioengineers and Biomedical Engineers",60,26.3,0.206,1.69,84710,4.2,60940,77060,78210,97570,123000
"1800","Vermont","VT","Civil Engineers",690,12.4,2.427,1.12,78190,2.3,60740,61040,77560,96940,101020
"1801","Vermont","VT","Computer Hardware Engineers",100,42.4,0.359,0.69,133810,19.1,80450,123390,127690,163360,163360
"1802","Vermont","VT","Electrical Engineers",430,20.8,1.515,1.15,100820,3.3,75230,79830,99340,123130,131110
"1803","Vermont","VT","Electronics Engineers, Except Computer",210,15.2,0.742,0.98,100820,3.9,74560,79830,100290,102390,131060
"1804","Vermont","VT","Environmental Engineers",100,15.7,0.369,1.22,91210,5.8,62560,76650,78060,120390,127110
"1805","Vermont","VT","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",30,33.5,0.121,0.75,81420,2.1,60980,62580,75480,100380,122990
"1806","Vermont","VT","Industrial Engineers",660,7.2,2.33,1.12,89680,1.1,61000,62710,79820,101060,129700
"1807","Vermont","VT","Mechanical Engineers",700,11.4,2.474,1.25,103460,5.4,61330,77110,80060,127050,203460
"1808","Vermont","VT","Engineers, All Other",170,17.5,0.61,0.57,96100,5.3,48340,73840,98780,117880,131030
"1809","Vermont","VT","Architectural and Civil Drafters",120,22.9,0.428,0.59,62020,2.6,47010,59110,60780,62060,77230
"1810","Vermont","VT","Civil Engineering Technologists and Technicians",120,12,0.426,0.93,53550,3.1,37050,46330,47690,59330,74440
"1811","Vermont","VT","Electrical and Electronic Engineering Technologists and Technicians",180,10.2,0.63,0.87,64990,2.2,47230,61990,62230,79360,79360
"1812","Vermont","VT","Industrial Engineering Technologists and Technicians",580,4.2,2.054,4.67,50150,0.9,38120,47690,48670,50640,62230
"1813","Vermont","VT","Mechanical Engineering Technologists and Technicians",30,17.3,0.112,0.39,58400,3,47690,48510,60980,62020,78700
"1814","Vermont","VT","Engineering Technologists and Technicians, Except Drafters, All Other",180,4.8,0.641,1.23,48700,1.5,37230,38000,48480,61950,62150
"1815","Vermont","VT","Mathematical Science Teachers, Postsecondary",70,8.3,0.24,0.77,85630,0.9,47170,63740,81250,103600,132340
"1816","Vermont","VT","Demonstrators and Product Promoters",30,28.9,0.117,0.4,37720,3.8,29970,36590,36590,38760,47690
"1817","Vermont","VT","Sales Engineers",100,22.7,0.351,0.83,113850,9.3,75950,98600,102140,137530,137530
"1818","Vermont","VT","Data Entry Keyers",330,18.7,1.145,1.1,37140,1.5,29780,36240,36890,37450,45850
"1819","Vermont","VT","Operating Engineers and Other Construction Equipment Operators",1000,7.8,3.52,1.23,48140,1.2,37650,43310,47480,48700,60500
"1820","Vermont","VT","Stationary Engineers and Boiler Operators",30,13.9,0.115,0.54,48850,5.6,37950,38200,48210,56800,61480
"1821","Virginia","VA","Computer and Mathematical Occupations",219330,1.9,58.436,1.77,110510,1,52320,77910,101680,131780,166160
"1822","Virginia","VA","Database Administrators",5230,6.9,1.393,2.28,100930,2.2,50600,64080,99330,128530,162930
"1823","Virginia","VA","Database Architects",4340,22.6,1.156,3.23,113900,7.7,61710,78880,103110,136550,169500
"1824","Virginia","VA","Software Developers",68250,3.9,18.183,1.88,127830,1.5,78270,99140,127630,163300,191620
"1825","Virginia","VA","Software Quality Assurance Analysts and Testers",9310,10.3,2.482,1.84,102250,2.6,61460,78800,100370,127350,158000
"1826","Virginia","VA","Data Scientists",3650,9.4,0.974,1.29,115630,3.3,61750,79410,103210,136010,167930
"1827","Virginia","VA","Architecture and Engineering Occupations",71170,2.3,18.963,1.1,96410,1.6,48280,62570,88230,122000,161040
"1828","Virginia","VA","Architects, Except Landscape and Naval",2710,8.2,0.723,1.01,88060,2.5,48530,61160,80450,101020,125680
"1829","Virginia","VA","Landscape Architects",640,17.1,0.171,1.38,66450,4.4,35130,44910,62020,79380,99970
"1830","Virginia","VA","Aerospace Engineers",2340,15.7,0.623,1.55,130080,2.7,78800,100580,128560,160940,175010
"1831","Virginia","VA","Bioengineers and Biomedical Engineers",560,45.2,0.149,1.22,93930,12.7,58070,60680,77500,120390,154760
"1832","Virginia","VA","Chemical Engineers",380,23.7,0.101,0.59,97790,4.5,49150,78420,94050,119890,134780
"1833","Virginia","VA","Civil Engineers",10320,7,2.75,1.27,95170,2.5,61070,75680,84800,104500,130190
"1834","Virginia","VA","Electrical Engineers",4950,7.9,1.319,1,109930,1.9,62180,78130,101280,130650,164440
"1835","Virginia","VA","Electronics Engineers, Except Computer",3530,8.2,0.94,1.24,121850,1.2,76980,99050,121810,148700,167160
"1836","Virginia","VA","Environmental Engineers",890,12.4,0.237,0.78,100240,3.5,60630,77680,97410,120700,134780
"1837","Virginia","VA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",380,9.2,0.102,0.63,103510,2.8,60900,75600,96820,127370,162930
"1838","Virginia","VA","Industrial Engineers",5100,7.6,1.36,0.65,98620,5.9,60490,75480,96580,122650,154750
"1839","Virginia","VA","Marine Engineers and Naval Architects",1700,32.1,0.452,8.64,78940,16.2,19760,63700,80130,95650,107740
"1840","Virginia","VA","Materials Engineers",490,8,0.13,0.85,106540,0.9,60900,77750,99100,127120,162770
"1841","Virginia","VA","Mechanical Engineers",7080,7,1.886,0.96,102620,2.7,60940,76940,95580,120700,159270
"1842","Virginia","VA","Mining and Geological Engineers, Including Mining Safety Engineers",120,40.5,0.033,0.64,102950,3.3,75050,79680,101890,129590,136240
"1843","Virginia","VA","Nuclear Engineers",1330,7.5,0.355,3.94,105080,2.9,71450,80450,97510,122920,154810
"1844","Virginia","VA","Engineers, All Other",5570,7,1.485,1.38,126920,3,60110,95300,128330,162930,180480
"1845","Virginia","VA","Architectural and Civil Drafters",1890,13.2,0.504,0.7,57300,2.6,37210,47090,58110,62020,77240
"1846","Virginia","VA","Aerospace Engineering and Operations Technologists and Technicians",230,25.4,0.063,0.81,84060,9.2,51480,59110,74480,100320,127600
"1847","Virginia","VA","Civil Engineering Technologists and Technicians",1430,11.3,0.381,0.84,57070,3.6,35380,47310,58260,63500,77140
"1848","Virginia","VA","Industrial Engineering Technologists and Technicians",1140,9.4,0.303,0.69,62990,4.7,37510,47010,60050,75800,98630
"1849","Virginia","VA","Mechanical Engineering Technologists and Technicians",800,14,0.212,0.74,64500,4,47010,47040,61080,76970,94600
"1850","Virginia","VA","Engineering Technologists and Technicians, Except Drafters, All Other",3250,9.5,0.866,1.66,82320,3.2,48300,63070,83030,96010,112490
"1851","Virginia","VA","Mathematical Science Teachers, Postsecondary",1480,1.8,0.394,1.26,79460,1,39750,50170,64570,97340,132510
"1852","Virginia","VA","Architecture Teachers, Postsecondary",300,6.7,0.081,1.92,98340,0.6,59670,80400,101600,107810,132840
"1853","Virginia","VA","Sound Engineering Technicians",240,49.7,0.064,0.84,39220,26.6,19760,19760,28890,49710,77240
"1854","Virginia","VA","Demonstrators and Product Promoters",1280,16.6,0.342,1.18,31870,4.1,21770,26510,29120,36070,41930
"1855","Virginia","VA","Data Entry Keyers",2710,12.9,0.722,0.69,35690,2.7,23440,28870,31180,38900,48290
"1856","Virginia","VA","Operating Engineers and Other Construction Equipment Operators",10950,4.4,2.917,1.02,47690,1.2,35740,37740,46910,57130,61670
"1857","Virginia","VA","Stationary Engineers and Boiler Operators",600,19.6,0.159,0.75,59980,8.3,37410,47980,58260,79040,79410
"1858","Virginia","VA","Locomotive Engineers",660,0.4,0.175,0.63,75840,0.6,60100,63880,80980,80980,91080
"1859","Virginia","VA","Rail Yard Engineers, Dinkey Operators, and Hostlers",50,34.7,0.015,0.46,53610,6.5,38730,47290,50680,61970,78350
"1860","Virginia","VA","Ship Engineers",1560,8.2,0.416,7.65,89630,2.1,46090,52000,80010,108100,146830
"1861","Washington","WA","Computer and Mathematical Occupations",190160,1.7,59.316,1.8,124000,0.8,61200,80870,127370,151960,189240
"1862","Washington","WA","Computer Network Architects",3450,7.2,1.075,0.9,129320,1.6,80870,100960,128170,161720,169500
"1863","Washington","WA","Database Administrators",2310,5.5,0.721,1.18,109490,3,59620,80180,102600,130480,165730
"1864","Washington","WA","Database Architects",1860,21.3,0.58,1.62,150430,3,103100,131070,164840,166480,187420
"1865","Washington","WA","Software Developers",81520,2.2,25.428,2.63,145150,0.8,94860,126740,151960,161850,191630
"1866","Washington","WA","Software Quality Assurance Analysts and Testers",10240,8.7,3.194,2.37,104900,3.8,48740,77910,101350,129560,157110
"1867","Washington","WA","Data Scientists",2460,10.6,0.768,1.02,133900,3.7,80600,101350,129560,162930,198540
"1868","Washington","WA","Architecture and Engineering Occupations",71770,1.2,22.387,1.29,102130,0.5,60460,76940,98500,127130,159190
"1869","Washington","WA","Architects, Except Landscape and Naval",4180,6,1.303,1.83,90990,2.4,61070,75160,81540,100420,130100
"1870","Washington","WA","Landscape Architects",510,23.2,0.158,1.27,76260,5.2,45470,60830,78450,80900,101240
"1871","Washington","WA","Aerospace Engineers",4110,10.6,1.282,3.19,133970,1.9,80460,102750,131400,168140,168140
"1872","Washington","WA","Agricultural Engineers",30,1.3,0.01,1.3,80270,0.7,56430,61740,72140,91950,117250
"1873","Washington","WA","Bioengineers and Biomedical Engineers",740,32.5,0.231,1.89,109420,3.6,78060,79350,99640,127370,162930
"1874","Washington","WA","Chemical Engineers",460,17.4,0.144,0.84,117560,3,75230,90060,104740,151900,167520
"1875","Washington","WA","Civil Engineers",11610,5.9,3.621,1.68,97340,1.2,62710,78400,95580,110860,128790
"1876","Washington","WA","Electrical Engineers",8010,3.8,2.499,1.89,118890,1.1,76940,95580,120390,131200,167160
"1877","Washington","WA","Electronics Engineers, Except Computer",2720,10.8,0.847,1.11,121340,0.9,78060,97920,120700,147400,167160
"1878","Washington","WA","Environmental Engineers",1630,17.2,0.508,1.68,110130,4.3,64290,79950,101650,130160,162100
"1879","Washington","WA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",320,8.5,0.099,0.61,103450,2.7,68520,79470,100580,127110,133350
"1880","Washington","WA","Industrial Engineers",6630,3.2,2.069,0.99,112630,0.8,76940,79570,101470,129620,165690
"1881","Washington","WA","Marine Engineers and Naval Architects",520,32.5,0.163,3.11,99440,2.3,75480,90380,100580,103810,124150
"1882","Washington","WA","Mechanical Engineers",8230,4.9,2.566,1.3,101200,0.9,62810,78140,99030,122990,130600
"1883","Washington","WA","Petroleum Engineers",70,39.7,0.021,0.13,118590,6.8,77340,98490,121240,132650,156260
"1884","Washington","WA","Engineers, All Other",2940,6.1,0.918,0.85,108920,1.4,62650,78090,102110,130600,163180
"1885","Washington","WA","Architectural and Civil Drafters",2060,18.7,0.644,0.9,63690,2,46840,48920,61170,74750,88450
"1886","Washington","WA","Aerospace Engineering and Operations Technologists and Technicians",260,7.4,0.08,1.03,93130,1.1,74410,79570,101470,101470,101470
"1887","Washington","WA","Civil Engineering Technologists and Technicians",1530,5.2,0.477,1.05,70430,1.2,48280,60370,72750,78360,96040
"1888","Washington","WA","Electrical and Electronic Engineering Technologists and Technicians",2300,6,0.717,1,74780,1.3,48300,60940,74410,87340,100440
"1889","Washington","WA","Environmental Engineering Technologists and Technicians",360,11.6,0.113,1.07,68430,4.2,44110,48770,71210,78270,95150
"1890","Washington","WA","Industrial Engineering Technologists and Technicians",870,4.3,0.272,0.62,69370,1.1,39510,48510,62020,79080,100870
"1891","Washington","WA","Mechanical Engineering Technologists and Technicians",720,8.4,0.226,0.79,69500,2.2,47410,55330,62420,77380,98070
"1892","Washington","WA","Engineering Technologists and Technicians, Except Drafters, All Other",2420,5.7,0.754,1.44,80290,1.8,46840,61010,78050,98500,110340
"1893","Washington","WA","Mathematical Science Teachers, Postsecondary",860,2.3,0.267,0.85,89980,1.8,61350,63900,77980,98070,140130
"1894","Washington","WA","Engineering Teachers, Postsecondary",590,2.5,0.184,0.73,131390,1.1,75110,97330,121660,156720,201130
"1895","Washington","WA","Sound Engineering Technicians",140,21.2,0.045,0.59,70600,6.5,49130,49200,60590,81320,103230
"1896","Washington","WA","Demonstrators and Product Promoters",1870,13.8,0.582,2.02,36940,2,29660,30230,35480,40090,47620
